review_score,delivery_late,total_price
5,0,91.85
5,0,110.86
3,1,109.02
5,0,137.46
5,0,166.29
5,0,158.52
5,0,84.75
1,0,395.28
5,0,66.99
5,0,1220.73
4,0,260.99
5,0,369.32
5,0,126.02
4,0,101.26
5,0,38.14
5,0,158.52
5,0,143.75
5,0,184.73
1,0,381.69
1,0,814.37
5,0,171.0
5,0,142.92
1,0,139.32
3,0,124.92
5,0,60.64
4,0,41.04
5,0,237.0
2,1,99.34
5,0,18.37
5,0,120.88
5,0,163.3
5,0,78.62
5,0,48.43
5,0,365.98
5,0,176.81
5,0,283.17
4,0,843.66
2,0,241.1
5,0,135.49
4,0,128.93
5,0,117.58
5,0,45.48
1,0,55.09
3,0,76.66
5,0,297.62
4,0,85.16
4,0,253.26
5,0,65.36
5,0,213.73
4,0,48.13
5,0,108.59
1,0,28.95
3,0,147.56
5,0,151.61
5,0,298.2
4,0,100.5
5,0,76.02
5,0,41.78
5,0,82.12
4,0,163.95
4,0,135.08
5,0,56.39
5,0,98.45
3,1,174.32
5,0,61.73
5,0,71.65
5,0,37.46
5,0,81.42
5,0,288.68
3,0,71.82
5,0,52.93
5,0,66.1
4,1,47.93
5,0,95.21
5,0,163.99
4,0,127.11
5,0,54.09
5,0,113.13
5,0,197.02
5,0,65.0
2,0,232.0
5,0,189.9
1,1,102.56
4,0,102.64
4,0,126.78
5,0,76.78
1,0,74.2
5,0,223.14
3,0,113.77
1,0,50.24
5,0,355.97
5,0,80.12
5,0,107.78
1,1,122.47
4,0,53.88
1,1,47.74
3,0,193.55
5,0,107.41
3,0,128.19
5,0,62.58
2,0,36.35
4,0,76.78
5,0,155.84
3,0,69.65
5,0,64.0
4,0,42.13
4,0,103.14
4,1,184.29
5,0,145.99
4,0,171.72
1,0,72.32
5,0,143.48
5,0,175.56
1,0,289.9
5,0,74.49
5,0,52.92
5,0,73.06
4,0,358.59
5,0,165.79
5,0,76.57
5,0,174.04
2,0,39.84
4,0,494.87
3,0,64.61
5,1,40.27
1,0,54.09
5,0,82.6
5,0,29.52
3,0,284.5
4,0,193.41
4,0,33.95
5,0,116.97
4,0,65.0
4,0,43.25
5,0,69.14
4,0,196.38
3,0,185.57
1,1,30.0
3,0,45.0
1,0,336.34
3,0,85.14
5,0,56.87
5,0,73.56
5,0,48.13
3,0,211.6
4,0,415.96
5,0,158.38
4,0,191.41
5,0,31.75
5,0,179.0
5,0,76.89
5,0,29.51
5,0,66.6
4,0,49.03
4,0,838.97
5,0,204.75
5,0,820.68
5,0,87.8
3,0,63.27
1,1,101.84
1,0,313.23
5,0,916.02
4,0,1349.05
5,0,82.52
5,0,25.29
5,0,44.09
2,0,43.1
5,0,38.78
4,0,39.09
5,0,113.46
1,0,55.18000000000001
5,0,182.98
5,0,68.13
3,0,121.09
4,0,51.13
5,0,64.4
2,1,96.66
5,0,54.44
5,0,45.22
5,0,227.36
1,0,90.46
5,0,115.05
5,0,175.32
5,0,274.54
5,0,55.0
4,1,158.16
5,0,47.49
4,0,107.78
5,0,119.94
5,0,39.6
5,0,108.12
5,0,240.13
5,0,66.82
5,0,147.67
4,0,157.45
3,0,65.87
5,0,249.68
5,1,27.75
5,0,197.53
5,0,310.67
2,0,1043.51
5,0,85.6
5,0,87.55
1,0,71.26
5,0,139.52
5,0,46.33
4,0,88.58
5,0,84.49
5,0,122.41
3,0,87.03
4,0,229.8
1,0,139.8
4,0,88.71
5,0,32.78
4,0,75.65
5,0,35.0
1,1,61.2
5,0,204.72
3,1,54.13
5,0,52.68
3,0,173.53
4,0,88.06
3,1,86.7
5,0,30.1
1,0,261.12
1,1,107.78
5,0,180.91
5,0,117.94
1,0,112.67
2,1,218.72
5,0,138.72
5,0,141.99
5,0,46.16
5,0,17.38
3,0,132.75
5,0,66.67
3,0,37.37
5,0,58.620000000000005
1,0,312.38
5,0,250.82
4,0,838.97
1,0,278.0
5,0,290.4
1,1,876.5
3,0,217.13
5,0,154.1
5,0,141.53
3,0,107.54
4,0,262.12
5,0,57.12
1,0,618.95
1,0,74.17
4,0,47.87
4,0,228.9
5,0,121.18
5,0,199.14
4,0,79.23
5,0,31.75
5,0,37.5
5,0,40.85
5,0,28.69
5,0,130.82
4,0,43.17
5,0,83.41
5,0,90.14
4,0,83.86
3,0,111.82
5,0,104.37
5,0,177.44
5,0,336.31
4,0,48.62
3,0,235.71
4,0,122.7
5,0,85.88
1,0,102.64
5,0,280.08
4,0,117.85
3,0,113.06
1,0,726.05
5,0,212.52
1,0,75.04
5,0,336.38
5,0,54.6
4,0,32.43
5,0,39.82
5,0,44.0
3,0,85.14
4,0,162.48
4,0,2039.31
5,0,79.56
5,0,35.09
4,0,87.54
4,0,84.12
5,0,122.61
5,0,26.71
5,0,139.43
5,0,47.91
4,0,50.09
5,0,155.14
1,1,108.2
5,0,192.85
5,0,195.23
5,0,409.61
5,0,157.46
5,0,53.11
1,1,257.49
5,0,231.45
5,0,154.26
2,1,144.47
1,0,103.28
5,0,112.81
4,0,118.48
4,0,446.9
3,0,46.72
4,0,131.25
5,0,342.02
5,0,580.41
5,0,139.77
1,0,114.64
5,0,67.23
4,0,135.58
2,0,35.93
5,0,41.2
4,0,526.96
4,0,46.71
1,1,265.94
5,0,76.78
2,0,214.69
1,0,1925.77
5,0,919.06
5,0,92.59
2,0,735.96
2,0,153.96
5,0,171.38
1,0,56.42
5,0,218.27
5,0,163.24
4,0,334.05
5,0,662.85
4,0,87.85
4,0,186.76
5,0,45.22
3,0,237.98
5,0,59.69
4,0,22.1
4,0,105.28
5,0,29.1
5,0,69.05
5,0,74.05
5,0,409.29
4,1,198.53
4,0,187.7
5,0,58.6
5,0,113.76
5,0,103.19
5,0,162.34
4,0,106.29
5,0,840.48
4,0,158.1
4,0,31.75
3,0,141.04
5,0,46.01
5,0,244.34
1,0,232.11
4,0,61.32
4,0,78.64
5,0,89.75
5,0,52.32
5,0,142.49
5,0,127.02
5,0,86.73
5,0,123.67
1,1,81.9
5,0,123.56
5,0,415.44
1,1,161.18
4,0,42.87
5,0,96.8
1,0,236.04
5,0,65.57
5,0,30.1
4,0,116.94
3,0,35.84
5,0,382.22
1,0,62.15
5,0,286.09
5,0,68.62
5,0,33.51
4,0,123.18
1,1,196.25
5,0,171.56
4,0,114.45
5,0,225.71
5,0,247.7
5,0,44.8
4,0,197.85
4,0,83.5
1,1,83.14
5,0,43.23
4,0,84.02
5,0,62.59
4,0,391.45
1,0,170.37
5,0,352.55
1,1,72.75
5,0,233.55
5,0,223.19
5,0,109.6
4,0,100.91
1,1,177.49
4,0,93.1
5,0,54.38
1,0,1916.08
4,0,70.47
5,0,92.86
4,0,67.5
4,0,66.5
5,0,67.22
5,0,99.65
2,0,231.87
5,0,62.75
5,0,113.17
5,0,108.73
4,0,295.36
5,0,175.6
5,0,27.79
5,0,299.78
4,0,32.77
2,0,126.33
5,0,294.75
5,0,216.26
5,0,75.11
2,1,92.97
4,0,150.54
3,1,151.68
2,1,387.67
2,0,373.69
4,0,54.01
4,0,161.4
1,0,363.99
4,0,29.47
5,0,179.3
5,0,302.18
1,1,280.12
4,0,216.07
5,0,40.47
5,0,24.47
5,0,30.0
5,0,60.23
5,0,541.42
5,0,198.59
5,0,123.01
5,0,746.96
5,0,115.71
5,0,335.18
5,0,214.83
5,0,123.57
1,1,204.54
5,0,179.9
5,0,121.09
5,0,45.0
5,0,227.27
5,0,178.4
5,0,52.09
5,0,141.32
5,0,259.56
5,0,90.68
4,0,65.0
1,1,37.13
4,0,43.55
5,0,112.43
4,0,114.83
5,0,73.34
1,1,378.06
1,1,543.89
4,0,115.45
5,0,73.14
1,1,299.7
1,0,35.77
5,0,27.4
4,0,707.19
5,0,62.82
5,0,58.69
4,0,266.86
4,0,80.2
1,0,873.86
5,0,190.33
5,0,98.71
5,0,918.18
4,0,317.57
4,0,67.29
5,0,130.56
5,0,66.6
5,0,53.9
3,0,64.6
4,0,66.12
5,0,128.87
2,0,161.12
3,0,77.57
5,0,105.28
5,0,62.31
2,0,95.24
3,0,115.2
2,1,208.16
5,0,130.25
5,0,47.5
4,0,123.75
4,1,236.97
5,0,220.88
4,0,408.66
5,0,460.61
4,0,719.74
5,0,39.32
5,1,1394.77
3,0,991.74
4,0,30.2
3,0,183.4
5,0,225.51
4,0,96.47
5,0,130.27
3,0,822.07
4,0,28.17
1,0,84.49
5,0,579.0
4,0,58.01
4,0,15.84
4,0,23.62
1,0,32.72
5,0,70.12
4,0,229.47
5,0,66.33
1,0,148.14
5,0,73.07
3,1,72.31
5,0,63.27
5,0,158.74
5,0,86.15
5,0,339.94
1,0,95.22
4,0,43.78
4,0,244.74
5,0,190.28
5,0,70.12
5,0,122.19
5,0,86.64
5,0,146.16
5,0,46.0
1,1,190.37
4,0,90.23
5,0,196.29
5,0,126.23
1,0,49.78
5,0,89.75
5,0,123.88
5,0,186.64
5,0,67.22
5,0,115.35
1,1,309.28
4,0,87.71
5,0,78.73
5,0,128.48
5,0,168.95
4,0,27.09
5,0,142.8
5,0,563.64
5,0,155.52
4,0,103.28
1,0,210.56
5,0,165.4
5,0,67.96
1,0,108.2
1,1,81.12
3,0,48.22
4,0,43.69
5,0,95.44
4,0,74.67
5,0,45.0
1,0,234.5
5,0,148.15
1,0,346.44
5,0,116.74
5,0,991.2
2,0,35.05
1,0,259.92
4,0,1679.63
5,0,26.09
5,0,67.5
1,0,75.99
5,0,73.27
1,0,135.0
1,0,38.22
5,0,184.03
5,0,56.69
3,0,77.94
4,0,266.11
2,0,70.15
5,0,171.3
4,0,609.66
1,0,170.46
5,0,29.77
4,0,47.38
5,0,45.64
5,0,102.18
2,0,609.66
1,0,135.15
3,1,91.45
5,0,396.2
4,0,139.17
3,0,46.69
5,0,910.1
5,0,111.8
1,0,119.34
5,0,96.69
5,0,152.0
5,0,94.44
5,0,155.14
5,0,53.42
5,0,89.36
5,0,27.77
5,0,48.3
5,0,42.69
5,0,798.53
1,0,343.68
5,0,207.08
5,0,91.13
5,0,380.72
1,0,175.16
3,0,64.0
5,0,173.52
5,0,101.25
2,0,47.75
1,0,98.31
5,0,162.88
4,0,144.89
4,1,63.78
4,0,148.0
5,0,573.78
5,0,2114.63
5,0,43.3
3,0,186.57
5,0,103.55
1,0,336.16
5,0,214.42
5,0,213.77
3,0,71.14
1,0,25.1
1,1,109.32
5,0,35.09
5,0,192.15
5,0,320.21
5,0,124.57
3,0,117.75
4,0,63.92
5,0,99.22
5,0,333.68
5,0,152.88
1,0,355.05
5,0,1029.84
5,0,95.34
5,0,132.13
5,0,170.29
2,0,504.47
5,0,103.5
3,0,395.96
4,0,86.58
5,0,466.67
5,0,30.32
5,0,218.64
5,0,235.69
5,0,79.5
5,0,97.62
4,0,846.72
5,0,173.24
4,0,253.79
5,0,66.72
1,0,71.13
1,0,234.28
3,0,39.88
5,0,61.01
5,0,131.46
5,0,55.96
2,0,348.78
5,0,64.77
5,0,348.89
5,0,31.77
5,0,48.05
4,0,67.48
4,0,38.75
4,0,135.84
1,0,87.32
5,0,75.1
2,0,234.66
1,0,240.52
4,0,58.36
4,0,106.56
5,0,104.26
4,0,29.96
4,0,185.07
3,0,51.62
4,0,94.3
5,0,89.88
5,0,167.29
4,0,24.93
4,0,51.1
1,0,119.54
5,0,87.35
5,1,45.0
5,0,283.0
1,0,80.13
3,0,37.76
1,1,456.16
5,0,19.48
5,0,163.87
3,0,117.85
2,0,195.54
5,0,1007.98
1,0,67.6
5,0,43.27
1,0,44.69
3,0,682.83
5,0,107.78
5,0,91.19
4,0,35.77
5,0,155.95
5,0,44.0
3,1,51.13
4,0,1125.57
5,0,108.31
5,0,212.56
5,0,37.83
5,0,197.23
5,0,149.14
5,0,986.69
5,0,432.1
5,0,95.89
3,0,93.3
4,0,47.81
3,0,54.05
4,1,27.75
3,0,28.97
5,0,330.08
5,0,335.1
1,0,178.54
1,0,698.1
3,0,113.62
1,0,122.92
4,0,83.6
5,0,91.96
5,0,43.62
4,0,358.24
4,0,76.65
5,0,74.67
5,0,68.87
5,0,51.88
4,0,159.58
5,0,69.45
5,0,57.79
5,0,123.75
5,0,83.7
4,0,165.18
5,0,122.83
1,0,365.73
5,0,51.01
1,0,237.32
4,0,563.16
1,0,86.15
5,0,24.84
3,0,63.66
5,0,117.77
5,0,224.71
1,0,51.59
2,1,133.48
5,0,111.21
5,0,162.04
5,0,97.51
4,0,34.13
5,0,82.55
4,0,408.18
5,0,100.68
5,0,143.55
5,0,70.66
5,0,367.11
1,0,156.73000000000002
1,0,201.65
4,0,118.17
5,0,65.54
3,0,87.64
4,0,136.6
5,0,104.76
2,0,131.25
1,0,130.31
1,0,50.21
5,0,136.86
5,0,60.63
1,0,366.27
5,0,92.84
4,0,292.24
1,0,68.83
5,0,66.69
5,0,745.29
5,0,139.52
5,0,129.54
1,0,112.11
5,0,127.08
5,0,238.02
1,1,99.12
4,0,413.17
1,0,141.9
5,0,71.14
4,1,389.98
5,0,116.94
5,0,157.22
1,0,86.44
4,0,101.73
4,1,88.58
5,0,27.33
5,0,31.0
5,0,900.36
1,0,32.22
5,0,73.44
5,0,68.23
1,1,143.65
5,0,81.89
4,0,85.14
5,0,405.54
5,0,49.09
5,0,47.81
1,0,65.71
4,0,53.29
4,0,64.09
5,0,42.0
2,0,235.92
4,0,74.05
1,0,258.45
3,0,234.79
4,0,133.9
4,1,444.25
5,0,63.27
4,0,81.22
5,0,9.59
1,0,140.92
5,0,82.48
5,0,118.1
4,0,38.95
5,0,238.72
1,1,192.8
5,0,56.44
3,0,195.79
1,1,31.13
3,0,131.17
5,0,85.75
3,0,265.12
5,0,1367.5
5,0,685.45
5,0,174.35
4,0,123.85
4,0,88.08
2,0,110.0
4,0,176.87
3,1,245.84
5,0,114.34
1,0,1619.73
5,0,131.16
5,0,21.04
2,0,285.72
5,0,114.13
4,0,136.28
5,0,76.01
5,0,141.52
5,0,30.75
5,0,98.74
5,0,98.22
4,0,246.99
1,0,55.65
5,0,105.65
1,1,378.24
1,0,54.2
1,1,370.23
5,0,28.8
1,0,105.68
1,1,147.15
5,0,53.68
5,0,47.29
3,1,350.12
1,1,95.42
5,0,107.44
5,0,167.1
3,0,1157.28
3,0,58.28
5,0,232.77
5,0,35.82
5,0,79.59
5,0,31.17
5,0,38.01
5,0,1337.19
5,0,52.58
1,0,138.17
1,0,53.99
1,0,47.38
5,0,48.32
4,0,220.12
1,0,106.44
1,0,115.81
4,1,93.15
5,0,82.42
1,0,270.98
5,0,137.99
1,0,162.22
5,0,86.14
2,0,67.3
5,0,298.32
5,0,86.73
1,1,165.8
4,0,576.2
4,0,56.14
5,0,119.37
5,0,195.54
2,0,108.44
4,0,712.89
4,0,164.13
4,0,136.64
5,0,112.99
5,0,85.24
4,0,266.85
4,0,338.77
4,0,431.62
1,0,37.1
5,0,55.37
4,0,122.53
3,1,227.22
3,0,116.24
3,0,46.08
1,0,76.64
5,0,218.08
5,0,74.54
5,0,60.18
4,0,128.25
5,0,84.72
4,0,103.37
5,0,88.76
3,0,68.89
5,0,58.03
4,0,304.74
4,0,93.63
5,0,212.03
1,0,153.2
5,0,129.91
5,0,162.57
5,0,74.41
5,0,247.85
1,0,59.36
1,0,58.27
4,1,173.25
5,0,32.42
5,0,354.26
2,0,217.09
1,0,276.11
3,0,159.39
1,1,175.13
5,0,376.92
5,0,178.44
5,0,32.65
4,0,38.47
5,0,73.59
5,0,386.5
3,0,77.57
5,0,55.54
5,0,312.78
3,0,624.56
3,0,101.18
3,0,57.97
3,0,60.56
4,0,194.0
3,0,246.36
5,0,89.3
5,0,36.12
4,0,420.53
5,0,55.59
4,0,187.97
5,0,84.62
2,0,147.31
2,0,374.28
5,0,135.96
1,1,49.42
5,0,96.71
4,0,273.22
5,0,83.87
1,0,81.43
5,0,154.13
5,0,43.62
5,0,226.86
1,0,173.88
1,0,85.01
5,0,67.5
1,0,123.42
5,1,125.64
5,0,28.7
4,0,85.23
5,0,27.68
5,0,34.09
5,0,179.54
3,1,101.78
1,0,226.88
2,0,61.72
1,0,221.23
4,0,168.28
5,0,265.84
4,1,42.22
3,0,265.49
5,0,39.09
4,0,146.68
4,1,37.53
5,0,38.04
4,0,116.85
5,0,93.1
4,0,184.22
5,0,93.85
5,0,71.85
4,1,208.18
5,0,113.15
3,0,119.11
3,0,280.27
4,0,147.06
5,0,64.42
4,0,49.95
5,0,176.32
4,0,134.04
5,0,147.15
5,0,37.78
5,0,45.25
1,0,75.24
5,0,94.4
3,0,98.0
5,0,114.45
5,0,37.8
5,0,29.77
4,0,77.66
5,0,221.67
5,0,109.7
5,1,279.29
5,0,159.16
5,0,242.48
1,0,101.26
5,0,52.64
5,0,71.82
5,0,193.61
5,0,206.36
5,0,189.37
4,0,159.95
1,0,32.38
5,0,122.62
5,1,133.1
5,0,136.26
1,0,141.82
5,0,172.03
4,0,27.85
3,0,1139.17
4,0,76.76
5,0,34.91
5,0,162.19
4,0,174.74
5,0,118.17
5,0,221.47
5,0,75.07
5,0,52.06
5,0,58.76
5,0,717.82
4,0,155.0
5,0,318.96
5,0,108.51
1,1,150.15
5,0,193.6
1,0,285.63
5,0,58.41
5,0,139.61
5,0,84.2
5,0,42.09
3,0,106.56
5,0,42.77
3,0,101.15
5,0,91.21
1,0,206.87
3,0,160.57
5,0,103.68
4,1,119.82
3,0,33.38
5,0,110.54
5,0,94.31
4,0,106.38
4,0,123.47
4,0,177.89
4,0,92.72
1,0,119.34
3,1,555.09
5,0,511.74
3,0,56.37
5,1,54.23
5,0,98.21
5,0,137.66
5,0,90.88
4,0,100.47
4,0,348.55
3,0,91.66
5,0,28.17
4,0,334.58
5,0,249.05
4,0,40.0
5,0,106.87
5,0,63.6
2,1,68.27
5,0,214.56
4,1,134.03
5,0,107.84
1,0,95.91
5,0,1250.81
5,0,96.88
5,0,168.86
5,0,138.6
5,0,261.8
1,0,96.8
4,0,137.12
5,0,79.39
3,0,106.9
5,0,92.68
1,1,34.0
5,0,690.68
5,0,236.7
5,0,548.08
5,0,50.38
5,0,57.6
4,0,181.98
1,0,871.58
3,0,233.94
5,1,160.54
4,0,65.01
5,0,79.56
5,1,36.65
5,0,73.15
3,0,36.59
5,0,124.04
5,0,73.02
5,0,144.56
5,0,69.04
5,0,59.36
1,0,74.03
1,1,47.62
5,0,39.09
5,0,322.17
3,0,61.05
1,1,78.29
5,0,47.68
5,0,116.45
4,0,61.63
5,0,70.72
4,0,75.14
5,0,160.53
1,0,108.51
5,1,219.64
5,0,24.1
5,1,145.28
4,0,243.01
1,0,246.36
1,0,58.69
5,0,43.22
3,0,88.3
4,0,497.1
1,0,142.81
5,0,147.34
5,0,60.41
5,0,207.99
5,0,49.36
5,0,133.75
5,0,98.98
5,0,58.4
5,0,126.67
5,0,86.37
5,0,63.31
5,0,111.4
3,0,168.33
4,0,42.78
3,0,136.1
5,0,78.42
5,0,140.7
4,0,314.54
1,1,982.63
4,0,95.72
5,0,129.32
4,0,295.52
5,0,35.84
5,0,132.05
5,0,163.69
5,0,69.43
5,0,90.63
5,0,159.62
4,0,244.47
1,0,54.11
4,0,104.98
5,0,170.23000000000002
5,0,100.54
4,0,59.09
1,0,72.18
5,0,190.37
4,0,106.87
5,0,196.32
5,0,88.27
5,0,52.91
3,0,33.23
5,0,621.07
5,0,47.23
5,1,41.78
5,0,158.92
4,0,417.02
5,0,144.96
4,0,96.2
5,0,76.85
4,0,169.74
5,1,70.89
4,0,89.87
3,0,56.07
3,1,32.77
4,0,360.66
5,0,114.6
1,1,167.23
4,0,44.96
5,0,37.34
4,0,1675.71
4,0,45.7
5,0,128.67
5,0,204.19
4,0,149.02
3,1,112.95
5,0,70.14
5,0,127.48
5,0,57.17
5,0,77.68
5,0,70.55000000000001
1,1,126.68
5,0,166.68
5,0,136.6
4,0,53.98
4,0,37.77
3,0,405.33
3,0,65.1
5,0,162.6
5,0,47.13
5,0,138.08
3,0,20.6
5,0,116.51
5,0,27.11
5,0,84.54
5,0,104.28
2,0,251.54
3,0,117.92
5,0,85.16
5,0,35.36
4,0,217.64
4,0,96.2
3,0,36.24
5,0,176.65
2,0,68.18
4,0,147.64
2,0,1013.8
4,0,70.84
3,0,93.48
5,0,113.0
1,1,302.24
5,0,50.34
5,0,44.88
5,0,121.22
5,0,65.71
5,0,68.12
5,0,110.48
5,0,111.54
5,0,209.36
4,0,153.32
4,0,102.05
5,0,102.06
4,0,28.2
5,0,139.18
5,0,57.77
4,0,68.4
4,0,81.78
2,0,113.31
5,0,58.37
3,0,73.74
5,0,15.22
1,0,297.02
4,0,55.0
5,0,87.81
1,1,238.75
5,0,67.44
3,0,108.0
5,0,123.75
4,0,168.08
3,0,204.33
2,1,201.09
5,0,267.02
5,0,211.49
5,0,72.66
5,0,128.23
5,0,36.1
5,0,36.32
4,0,65.71
1,0,44.3
5,0,47.45
5,0,175.16
5,0,57.29
4,0,290.3
5,0,88.49
4,0,358.29
5,0,126.29
4,0,79.14
2,0,45.08
5,0,40.1
5,0,129.2
5,0,104.68
5,0,53.22
5,0,46.03
3,0,64.0
4,0,42.78
3,1,115.0
1,1,134.28
5,0,84.18
5,0,106.76
1,0,322.02
5,0,453.35
5,0,91.89
5,0,50.76
5,0,58.83
4,0,127.43
3,0,50.63
5,0,90.88
5,0,181.24
1,1,69.83
5,0,296.24
5,0,222.92
5,0,69.61
3,0,309.41
1,0,39.28
5,0,126.19
5,0,308.09
5,0,554.0
5,0,206.68
1,1,51.84
5,1,468.8
5,0,73.5
2,1,66.74
5,0,82.16
4,0,54.78
5,0,121.17
5,0,67.62
1,0,261.97
4,0,846.72
4,0,145.5
4,0,109.89
4,0,119.53
4,1,218.27
5,0,153.26999999999998
1,0,145.74
4,0,99.9
4,0,148.2
5,0,247.93
3,0,107.09
5,0,558.43
5,0,129.19
1,0,178.72
5,0,204.92
5,0,362.38
5,0,93.66
5,0,52.26
5,0,55.74
5,0,40.84
5,0,62.82
5,0,740.76
4,0,272.02
1,1,165.8
5,0,145.12
5,0,175.87
1,0,189.91
5,0,26.77
4,0,437.75
5,0,710.34
4,0,102.03
5,0,165.46
5,0,65.0
1,0,1163.25
5,0,171.32
4,0,315.89
5,0,113.61
5,0,167.15
5,0,126.39
4,0,40.17
5,0,62.78
5,0,55.27
5,0,201.17
5,0,58.59
5,0,243.01
5,0,45.69
3,0,92.22
2,0,504.47
5,0,176.36
4,0,279.9
1,1,251.44
5,1,104.31
5,0,77.66
5,0,64.62
5,0,59.58
5,0,179.04
5,0,198.7
1,0,113.87
4,1,39.0
4,0,86.72
3,0,71.62
5,0,315.69
5,0,72.48
5,0,99.9
5,0,120.68
5,0,99.9
3,0,87.64
3,0,65.03
3,0,103.43
5,0,237.59
3,0,962.31
5,0,40.62
5,0,63.77
3,0,37.38
1,1,141.23
5,0,95.65
1,0,194.8
4,0,115.9
5,0,19.07
5,0,268.29
5,0,63.01
5,0,68.73
4,0,150.32
4,0,114.62
5,0,37.69
5,0,44.38
5,0,56.79
5,0,76.79
5,0,172.96
5,0,241.15
5,0,356.64
5,0,174.16
5,0,254.48
5,0,54.97
3,1,46.16
5,0,73.34
5,0,199.0
4,0,105.28
4,0,126.94
3,0,35.77
1,0,276.34
4,0,47.29
4,0,188.3
5,0,48.01
4,0,51.17
5,0,43.52
2,0,413.29
5,0,117.94
5,0,34.09
5,1,89.88
5,0,85.81
4,0,60.53
4,0,71.19
5,0,131.23
5,0,46.96
1,0,192.52
2,1,184.85
1,0,1083.78
5,0,99.9
5,0,62.59
4,0,37.81
4,0,60.0
5,0,279.3
1,1,180.93
5,0,161.77
3,0,125.92
4,0,102.92
5,1,74.74
5,0,72.14
3,0,56.04
5,0,65.51
2,1,98.34
5,0,197.7
4,0,48.21
4,0,157.43
5,0,116.94
5,0,289.31
5,0,76.6
3,0,36.69
5,0,99.65
5,0,36.49
5,0,203.65
1,0,142.13
5,0,136.86
5,0,263.02
5,0,176.82
5,0,99.22
4,0,2039.2
5,0,162.04
4,0,54.18
5,0,227.76
1,0,232.14
4,0,101.67
4,1,178.37
5,0,96.22
1,1,100.26
5,0,193.84
4,0,46.53
1,0,528.41
4,0,116.2
5,0,56.78
5,0,41.75
5,0,332.33
5,0,32.7
5,0,70.87
4,0,123.69
5,0,45.09
5,0,64.1
5,0,71.72
3,0,148.06
5,0,359.8
5,0,2416.0
5,0,109.73
4,0,72.5
5,0,31.91
3,0,137.53
5,0,63.13
1,0,130.0
5,0,23.29
5,1,381.48
4,0,180.45
5,0,222.67
5,0,288.06
5,0,410.0
2,0,162.55
3,0,52.29
5,0,68.12
5,0,115.0
3,0,688.04
3,0,120.87
5,0,59.0
2,0,83.63
5,0,260.5
4,0,75.65
1,0,221.18
1,0,81.71
5,0,248.36
4,0,46.82
3,0,92.57
5,0,88.18
3,1,104.85
5,0,172.35
5,0,144.56
5,0,70.44
5,0,152.83
2,0,162.89
1,0,148.45
5,0,106.87
5,0,48.23
5,0,75.53
5,0,239.81
5,0,62.48
4,0,43.0
5,0,86.15
5,0,263.52
5,0,67.02
5,0,106.23
1,0,69.46
3,0,68.05
2,0,108.84
5,0,265.44
5,0,214.41
5,0,73.48
5,0,214.02
5,0,36.09
5,0,32.38
4,0,320.61
1,0,39.62
5,0,144.65
5,0,92.57
5,0,59.68
4,0,186.56
4,0,56.6
5,0,184.26
5,0,363.75
1,0,760.32
1,1,448.44
5,0,129.48
2,1,356.06
5,0,236.48
5,0,150.08
1,0,53.74
5,0,75.22
5,0,408.16
5,0,99.77
4,0,87.36
1,0,323.89
1,0,368.69
5,0,239.35
4,0,186.83
5,0,369.92
5,0,102.03
1,0,34.0
5,0,134.09
5,0,206.99
1,0,352.05
1,0,219.74
5,0,25.1
5,0,193.38
5,0,117.85
3,0,106.85
1,1,1816.11
5,0,221.38
5,0,156.61
5,0,104.34
1,0,52.53
5,0,113.86
5,0,93.62
5,0,94.39
4,0,128.96
1,0,145.79
5,0,142.31
5,0,31.96
5,0,314.65999999999997
5,0,98.22
5,0,216.38
3,0,54.27
5,0,55.69
5,0,128.04
3,0,240.23
1,0,143.99
5,0,200.68
3,0,75.53
4,0,144.21
5,0,107.78
5,0,55.06
5,0,27.68
5,0,56.65
4,0,122.55
5,0,53.27
5,0,206.08
3,0,1157.28
5,0,81.89
1,0,140.91
3,0,118.07
4,0,145.24
5,0,68.62
5,0,44.48
2,0,31.75
3,0,70.83
5,0,151.91
5,0,158.33
5,0,63.91
1,0,63.11
3,0,84.05
3,0,72.35
4,0,68.13
4,0,149.88
5,0,115.51
5,0,142.17
4,0,783.12
5,0,185.1
5,0,146.49
4,0,32.37
5,0,94.3
4,0,135.93
5,0,244.22
2,0,211.18
5,0,93.63
5,0,34.0
5,0,23.01
4,0,175.64
5,0,32.09
2,1,819.31
5,0,154.47
2,1,102.84
5,0,96.7
5,0,239.96
3,0,102.64
5,0,158.38
1,0,84.78
1,0,56.0
5,0,164.66
5,0,102.53
5,0,88.9
4,1,53.15
1,1,169.13
4,0,247.05
5,0,142.33
3,0,138.5
5,0,307.5
4,0,162.4
4,0,68.15
4,0,133.19
5,0,186.94
3,1,160.51
1,0,657.92
5,0,109.49
5,0,117.38
5,0,99.92
5,0,167.74
5,0,117.46
4,0,117.94
4,0,167.8
1,1,69.94
4,0,475.45
5,0,468.0
4,0,131.61
4,0,165.78
2,0,30.4
5,0,153.39
5,0,58.83
5,0,136.38
1,1,95.42
5,0,204.36
5,0,501.96
5,0,194.48
1,1,117.43
1,0,345.51
5,0,68.91
5,0,133.27
5,1,80.55
1,0,98.19
5,0,42.27
4,0,220.18
5,0,65.09
5,0,48.11
4,0,50.68
4,0,76.17
1,1,153.13
4,0,64.53
5,0,137.8
3,0,204.62
3,0,50.0
4,0,213.74
3,0,382.43
5,0,105.28
5,0,91.44
5,0,28.09
